hello
link2 0 0.1986842155456543 [110 96 6 0 0 0 0 0 0 0 0 0 -2 -26 -1 -27 -1 -27 -1 -27 0 -27 1 -27 1 -27 2 -27 2 -26 3 -26 3 -26 3 -24 4 -24 4 -22 4 -20 4 -20 4 -18 3 -16 2 -15 2 -15 1 -14 0 -13 0 -13 -1 -12 -1 -12 -1 -11 0 0 -1 -8 -2 -7 -2 -6 -2 -5 -2 -4 -3 -3 -4 -2 -4 -1 -5 0 -5 1 -6 2 -6 3 -7 4 -7 4 -7 4 -8 5 -8 6 -8 7 -8 8 -8 8 -9 10 -9 10 -9 12 -9 13 -9 14 -10 15 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.1979081630706787 [110 96 6 0 0 0 0 0 0 0 0 0 -14 6 -15 5 -14 5 -14 5 -14 3 -13 3 -13 4 -14 3 -13 2 -12 2 -14 3 -13 3 -14 3 -12 4 -14 3 -13 4 -13 3 -14 2 -13 3 -13 3 -14 2 -14 2 -14 2 -13 2 -14 2 -14 2 0 0 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -12 2 -12 2 -12 2 -12 2 -12 2 -11 2 -11 3 -11 3 -11 3 -11 3 -11 3 -11 3 -11 4 -11 3 -11 4 -10 4 -10 4 -10 4 -11 4 -10 5 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.20442819595336914 [110 96 6 0 0 0 0 0 0 0 0 0 -1 23 -1 23 -2 24 -3 25 -3 24 -5 24 -4 24 -5 23 -5 22 -6 21 -7 23 -6 22 -7 22 -6 21 -7 19 -6 21 -6 19 -6 18 -6 18 -5 18 -5 18 -5 17 -6 16 -5 16 -5 16 -4 15 0 0 -3 14 -2 15 -1 14 -1 13 -1 13 0 13 0 12 0 11 1 11 2 11 2 11 2 10 3 10 3 10 3 10 4 9 4 9 4 9 4 9 4 8 4 8 4 7 4 7 4 6 4 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.22896814346313477 [110 96 6 0 0 0 0 0 0 0 0 0 2 20 2 21 2 20 1 21 1 21 1 21 0 21 0 21 -1 21 -1 21 0 22 0 21 0 21 -1 21 -1 21 -1 21 -1 21 -1 21 -1 21 -1 21 -2 21 -1 21 -1 21 0 21 0 22 0 21 0 0 0 21 0 22 0 22 1 21 0 22 0 22 0 22 0 22 0 22 1 22 2 22 1 22 1 22 0 22 0 22 0 22 0 22 0 21 -1 20 -1 19 -1 20 -1 18 -1 18 0 18 0 18 0 17 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.24168872833251953 [110 96 6 0 0 0 0 0 0 0 0 0 -25 -20 -25 -22 -25 -22 -25 -22 -24 -23 -24 -24 -23 -24 -22 -24 -21 -24 -21 -23 -21 -25 -19 -23 -18 -23 -17 -22 -15 -21 -14 -20 -13 -19 -12 -17 -12 -16 -12 -14 -12 -12 -11 -12 -11 -10 -12 -10 -11 -9 -10 -9 0 0 -8 -6 -7 -5 -6 -4 -6 -3 -5 -1 -5 0 -4 2 -4 3 -3 4 -3 5 -3 7 -3 8 -2 9 -2 10 -2 10 -1 11 -1 12 0 13 0 14 1 14 2 16 2 16 3 17 4 19 5 20 6 21 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.24249982833862305 [110 96 6 0 0 0 0 0 0 0 0 0 33 2 33 3 34 3 34 5 34 6 32 8 32 7 32 8 30 9 30 10 31 10 31 10 29 9 28 11 26 11 29 10 26 10 25 10 25 9 24 10 24 9 23 9 22 9 23 7 22 7 21 6 0 0 20 5 19 4 19 4 18 2 17 3 18 2 17 1 17 0 15 0 16 -2 15 -2 15 -2 14 -3 14 -3 14 -3 14 -4 14 -5 12 -5 13 -5 11 -5 11 -5 11 -5 11 -5 10 -6 10 -5 9 -6 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.24090123176574707 [110 96 6 0 0 0 0 0 0 0 0 0 -17 2 -17 2 -16 0 -17 0 -16 0 -17 -1 -15 -1 -15 0 -15 0 -15 -1 -14 -1 -15 -1 -14 -1 -14 -2 -14 -1 -15 -1 -16 0 -15 0 -17 -1 -15 -2 -16 -1 -15 -1 -15 -2 -16 -2 -15 -1 -16 -2 0 0 -15 -1 -15 -2 -15 -1 -14 -2 -14 -2 -14 -1 -14 -1 -14 -2 -13 -1 -13 -1 -13 -1 -13 -1 -13 0 -13 0 -12 0 -13 1 -13 1 -13 1 -12 1 -12 1 -12 2 -12 2 -12 2 -12 2 -12 2 -12 2 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.26798486709594727 [110 96 6 0 0 0 0 0 0 0 0 0 15 11 15 12 11 7 14 7 15 11 11 10 14 14 11 11 10 12 15 11 11 10 11 12 13 11 11 11 12 12 12 11 12 11 11 10 13 11 12 11 12 11 12 11 11 10 13 11 13 11 13 11 0 0 13 11 12 11 14 11 12 10 14 11 14 11 13 10 13 10 14 10 14 9 14 9 14 10 13 10 13 10 13 10 14 11 13 10 13 10 12 11 12 9 11 10 11 9 10 8 11 8 10 8 11 8 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.2788379192352295 [110 96 6 0 0 0 0 0 0 0 0 0 9 -13 9 -13 9 -11 8 -10 9 -11 9 -10 11 -10 11 -10 9 -9 9 -8 8 -9 9 -9 9 -8 9 -9 9 -9 9 -9 9 -9 9 -9 10 -9 9 -11 10 -9 10 -10 10 -8 10 -9 10 -9 10 -9 0 0 10 -9 10 -8 9 -9 10 -8 10 -8 9 -9 9 -8 9 -8 9 -8 8 -8 8 -8 8 -8 8 -8 7 -8 7 -9 7 -9 7 -9 7 -9 7 -9 6 -9 6 -9 6 -9 6 -9 5 -10 6 -10 5 -9 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.27776169776916504 [110 96 6 0 0 0 0 0 0 0 0 0 -28 10 -28 9 -29 9 -29 9 -29 8 -30 7 -30 6 -29 5 -29 5 -28 4 -28 4 -28 3 -27 3 -25 2 -25 1 -22 1 -21 1 -18 1 -18 2 -17 4 -15 4 -14 3 -13 3 -12 4 -12 4 -11 3 0 0 -9 3 -8 3 -6 3 -5 3 -3 3 -2 3 -1 4 1 4 2 4 3 4 4 5 4 6 6 6 7 6 7 5 8 6 9 5 9 5 11 6 11 6 14 6 14 5 16 4 16 6 17 4 20 4 0 0 0 0 0 0 0 0 0 0 ]
